0.0 1.0,0.0 1.5,0.0 2.0,0.5 1.0,0.5 1.5,0.5 2.0,other
0.285213300555,0.216575832545,0.0895576238586,0.00937941887761,0.00942606316957,0.0095337945566,0.380313966438
0.286217667405,0.216273999434,0.0888837204773,0.00937253071624,0.00941956234909,0.00952745429409,0.380305065324
0.287214710281,0.215967747079,0.0882195288567,0.00936603998192,0.00941346549351,0.00952154166294,0.380296966644
0.288204518852,0.215657236863,0.087564962204,0.00935991987268,0.00940774568532,0.00951602808651,0.380289588436
0.289187177821,0.215342623178,0.0869199311502,0.00935414541686,0.00940237782972,0.00951088691006,0.380282857695
0.29016276739,0.215024053961,0.0862843440924,0.00934869335017,0.00939733853288,0.00950609327337,0.3802767094
0.291131363693,0.214701671177,0.0856581075033,0.0093435420009,0.00939260598809,0.00950162399156,0.380271085646
0.292093039169,0.21437561126,0.0850411262108,0.00933867118248,0.00938815986928,0.0094974574436,0.380265934865
0.293047862919,0.214046005505,0.0844333036504,0.00933406209305,0.00938398123144,0.00949357346792,0.380261211133
0.293995901015,0.213712980432,0.0838345420929,0.00932969722173,0.00938005241761,0.00948995326486,0.380256873557
0.294937216786,0.213376658108,0.0832447428513,0.00932556026092,0.0093763569719,0.00948657930549,0.380252885716
0.295871871076,0.213037156451,0.082663806467,0.00932163602451,0.00937287955825,0.00948343524629,0.380249215177
0.296799922476,0.212694589488,0.0820916328789,0.00931791037146,0.0093696058846,0.00948050584947,0.380245833052
0.297721427533,0.212349067609,0.0815281215761,0.00931437013444,0.00936652263202,0.0094777769086,0.380242713607
0.298636440943,0.212000697785,0.0809731717368,0.00931100305331,0.00936361738856,0.00947523517898,0.380239833914
0.299545015721,0.21164958377,0.0804266823531,0.00930779771296,0.00936087858756,0.00947286831276,0.380237173543
0.300447203355,0.211295826286,0.0798885523454,0.00930474348535,0.00935829545002,0.0094706647983,0.38023471428
0.301343053949,0.210939523192,0.0793586806647,0.00930183047552,0.00935585793085,0.00946861390353,0.380232439885
0.302232616346,0.210580769635,0.0788369663868,0.00929904947112,0.00935355666873,0.00946670562314,0.380230335869
0.303115938245,0.210219658192,0.078323308796,0.00929639189543,0.00935138293934,0.00946493062926,0.380228389303
0.303993066302,0.209856278997,0.0778176074627,0.00929384976352,0.00934932861174,0.00946328022546,0.380226588637
0.304864046225,0.209490719856,0.0773197623124,0.00929141564143,0.00934738610773,0.0094617463038,0.380224923553
0.305728922855,0.209123066359,0.076829673689,0.00928908260809,0.00934554836387,0.00946032130477,0.38022338482
0.306587740241,0.208753401974,0.0763472424118,0.00928684421984,0.00934380879621,0.00945899817999,0.380221964177
0.307440541711,0.208381808141,0.0758723698271,0.00928469447735,0.00934216126729,0.00945777035732,0.38022065422
0.30828736993,0.208008364351,0.0754049578551,0.00928262779489,0.00934060005545,0.0094566317084,0.380219448306
0.309128266956,0.207633148227,0.0749449090322,0.00928063897156,0.00933911982624,0.00945557651837,0.380218340468
0.30996327429,0.207256235593,0.0744921265491,0.00927872316463,0.00933771560574,0.00945459945759,0.380217325341
0.310792432916,0.206877700539,0.0740465142852,0.00927687586464,0.00933638275573,0.00945369555537,0.380216398085
0.311615783345,0.206497615482,0.07360797684,0.00927509287221,0.00933511695057,0.00945286017538,0.380215554335
0.312433365651,0.206116051223,0.0731764195603,0.00927337027648,0.00933391415562,0.00945208899282,0.380214790141
0.313245219497,0.205733076999,0.0727517485662,0.00927170443503,0.00933277060719,0.00945137797309,0.380214101922
0.31405138417,0.20534876053,0.0723338707727,0.00927009195516,0.00933168279386,0.00945072335192,0.380213486427
0.3148518986,0.204963168066,0.07192269391,0.00926852967648,0.00933064743903,0.00945012161688,0.380212940692
0.315646801389,0.204576364431,0.0715181265416,0.00926701465474,0.00932966148476,0.00944956949014,0.380212462009
0.316436130826,0.204188413059,0.0711200780794,0.00926554414672,0.00932872207666,0.00944906391238,0.380212047901
0.317219924905,0.203799376035,0.0707284587981,0.0092641155962,0.00932782654984,0.00944860202784,0.380211696088
0.317998221345,0.203409314129,0.0703431798472,0.00926272662092,0.00932697241583,0.00944818117037,0.380211404472
0.3187710576,0.203018286827,0.0699641532615,0.00926137500041,0.00932615735041,0.00944779885049,0.38021117111
0.319538470872,0.202626352366,0.0695912919701,0.0092600586647,0.00932537918226,0.0094474527432,0.380210994202
0.320300498123,0.202233567761,0.0692245098045,0.00925877568379,0.00932463588247,0.00944714067682,0.380210872069
0.321057176082,0.201839988835,0.0688637215045,0.00925752425789,0.00932392555464,0.00944686062243,0.380210803143
0.321808541258,0.201445670244,0.068508842724,0.0092563027083,0.0093232464258,0.0094466106841,0.380210785956
0.322554629941,0.201050665503,0.0681597900352,0.00925510946892,0.00932259683789,0.00944638908986,0.380210819124
0.323295478215,0.200655027013,0.0678164809312,0.00925394307845,0.00932197523987,0.00944619418314,0.380210901339
0.324031121957,0.20025880608,0.0674788338294,0.009252802173,0.00932138018031,0.00944602441493,0.380211031366
0.324761596845,0.199862052941,0.0671467680721,0.0092516854793,0.00932081030058,0.00944587833642,0.380211208026
0.325486938364,0.199464816783,0.0668202039276,0.00925059180838,0.00932026432849,0.00944575459218,0.380211430197
0.326207181804,0.199067145764,0.0664990625897,0.00924952004968,0.0093197410723,0.00944565191378,0.380211696806
0.326922362268,0.198669087037,0.0661832661778,0.00924846916555,0.00931923941525,0.00944556911382,0.380212006822
0.32763251467,0.198270686763,0.0658727377347,0.00924743818618,0.00931875831041,0.00944550508051,0.380212359255
0.328337673741,0.197871990133,0.0655674012251,0.00924642620487,0.00931829677591,0.00944545877241,0.380212753148
0.329037874026,0.197473041386,0.0652671815328,0.00924543237362,0.0093178538905,0.00944542921376,0.380213187577
0.329733149891,0.197073883826,0.0649720044582,0.00924445589903,0.00931742878941,0.00944541548995,0.380213661646
0.330423535519,0.196674559839,0.0646817967143,0.00924349603852,0.00931702066048,0.00944541674338,0.380214174486
0.33110906491,0.196275110909,0.0643964859232,0.00924255209677,0.00931662874063,0.00944543216966,0.380214725251
0.331789771888,0.195875577636,0.0641160006114,0.00924162342243,0.00931625231252,0.00944546101394,0.380215313116
0.332465690094,0.19547599975,0.0638402702057,0.00924070940511,0.00931589070142,0.00944550256763,0.380215937277
0.33313685299,0.195076416125,0.0635692250275,0.00923980947247,0.00931554327236,0.00944555616524,0.380216596948
0.333803293859,0.194676864797,0.0633027962881,0.00923892308765,0.00931520942745,0.00944562118151,0.38021729136
0.334465045801,0.194277382978,0.0630409160826,0.00923804974674,0.00931488860338,0.00944569702869,0.38021801976
0.335122141739,0.193878007067,0.0627835173844,0.00923718897659,0.0093145802691,0.00944578315406,0.38021878141
0.335774614413,0.193478772669,0.0625305340387,0.0092363403326,0.00931428392366,0.00944587903755,0.380219575585
0.336422496383,0.193079714605,0.0622819007562,0.00923550339681,0.00931399909423,0.00944598418961,0.380220401575
0.337065820028,0.192680866926,0.0620375531068,0.00923467777604,0.0093137253342,0.00944609814914,0.380221258681
0.337704617542,0.192282262927,0.0617974275124,0.00923386310021,0.00931346222144,0.00944622048163,0.380222146215
0.33833892094,0.191883935162,0.0615614612402,0.00923305902072,0.00931320935672,0.0094463507774,0.380223063504
0.338968762051,0.191485915451,0.0613295923955,0.00923226520902,0.00931296636218,0.00944648864996,0.380224009881
0.339594172523,0.191088234898,0.0611017599142,0.00923148135523,0.00931273287993,0.00944663373448,0.380224984695
0.340215183819,0.190690923901,0.060877903556,0.00923070716685,0.00931250857076,0.00944678568639,0.380225987301
0.340831827215,0.190294012163,0.0606579638962,0.0092299423676,0.00931229311292,0.00944694418006,0.380227017065
0.341444133806,0.189897528707,0.0604418823183,0.00922918669633,0.00931208620099,0.00944710890754,0.380228073364
0.342052134497,0.189501501884,0.0602296010064,0.00922843990597,0.00931188754485,0.00944727957746,0.380229155584
0.342655860011,0.189105959388,0.0600210629374,0.00922770176262,0.00931169686867,0.00944745591392,0.380230263119
0.34325534088,0.188710928264,0.0598162118726,0.00922697204462,0.00931151391003,0.00944763765553,0.380231395373
0.343850607454,0.188316434921,0.0596149923503,0.00922625054178,0.00931133841906,0.00944782455448,0.380232551759
0.344441689891,0.187922505144,0.0594173496777,0.00922553705459,0.00931117015765,0.00944801637565,0.3802337317
0.345028618165,0.1875291641,0.0592232299224,0.00922483139353,0.00931100889874,0.00944821289586,0.380234934624
0.34561142206,0.187136436357,0.0590325799047,0.00922413337838,0.00931085442561,0.00944841390308,0.380236159972
0.346190131171,0.186744345885,0.0588453471894,0.00922344283765,0.00931070653123,0.00944861919573,0.38023740719
0.346764774908,0.186352916072,0.0586614800774,0.00922275960798,0.00931056501771,0.00944882858206,0.380238675735
0.347335382489,0.185962169736,0.0584809275977,0.00922208353362,0.00931042969573,0.00944904187953,0.380239965069
0.347901982944,0.185572129127,0.0583036394991,0.00922141446594,0.00931030038402,0.00944925891425,0.380241274666
0.348464605115,0.185182815944,0.058129566242,0.00922075226299,0.00931017690887,0.00944947952045,0.380242604006
0.349023277656,0.184794251345,0.0579586589902,0.00922009678902,0.00931005910371,0.00944970353999,0.380243952576
0.34957802903,0.184406455949,0.0577908696027,0.00921944791417,0.00930994680867,0.0094499308219,0.380245319873
0.350128887512,0.184019449855,0.0576261506254,0.00921880551401,0.00930983987023,0.00945016122197,0.380246705401
0.350675881189,0.183633252644,0.057464455283,0.00921816946927,0.00930973814078,0.00945039460234,0.380248108672
0.351219037958,0.183247883391,0.0573057374708,0.00921753966547,0.00930964147838,0.00945063083111,0.380249529205
0.351758385529,0.182863360676,0.0571499517465,0.00921691599267,0.00930954974637,0.00945086978204,0.380250966527
0.352293951423,0.182479702588,0.0569970533222,0.00921629834516,0.00930946281312,0.00945111133419,0.380252420174
0.352825762974,0.182096926739,0.0568469980562,0.0092156866212,0.00930938055173,0.00945135537162,0.380253889686
0.353353847327,0.181715050268,0.056699742445,0.00921508072283,0.00930930283977,0.00945160178314,0.380255374614
0.35387823144,0.181334089853,0.056555243615,0.00921448055558,0.00930922955907,0.00945185046201,0.380256874515
0.354398942085,0.180954061717,0.0564134593151,0.00921388602831,0.0093091605955,0.0094521013057,0.380258388953
0.354916005846,0.180574981638,0.0562743479082,0.00921329705301,0.00930909583869,0.00945235421571,0.3802599175
0.355429449123,0.180196864956,0.0561378683636,0.00921271354459,0.00930903518193,0.00945260909727,0.380261459733
0.355939298128,0.179819726581,0.0560039802491,0.00921213542077,0.00930897852192,0.00945286585921,0.380263015239
0.356445578891,0.179443581001,0.0558726437232,0.00921156260186,0.00930892575864,0.00945312441374,0.380264583611
0.356948317253,0.179068442291,0.0557438195272,0.00921099501066,0.00930887679516,0.0094533846763,0.380266164446
0.357447538875,0.178694324119,0.0556174689778,0.00921043257231,0.00930883153751,0.00945364656535,0.380267757353
0.357943269233,0.178321239753,0.0554935539592,0.00920987521416,0.00930878989453,0.00945391000226,0.380269361944
0.358435533621,0.17794920207,0.0553720369159,0.00920932286566,0.00930875177775,0.00945417491116,0.380270977839
0.35892435715,0.177578223563,0.0552528808448,0.00920877545823,0.00930871710124,0.00945444121878,0.380272604663
0.359409764751,0.177208316349,0.0551360492879,0.0092082329252,0.00930868578153,0.00945470885435,0.380274242051
0.359891781172,0.176839492173,0.0550215063248,0.00920769520166,0.00930865773749,0.00945497774947,0.380275889641
0.360370430985,0.176471762418,0.0549092165658,0.00920716222441,0.00930863289021,0.009455247838,0.380277547078
0.360845738579,0.176105138111,0.0547991451441,0.00920663393186,0.00930861116294,0.00945551905596,0.380279214016
0.361317728167,0.175739629927,0.0546912577091,0.00920611026397,0.00930859248094,0.00945579134142,0.380280890111
0.361786423784,0.175375248201,0.0545855204187,0.00920559116215,0.00930857677147,0.00945606463442,0.380282575028
0.362251849288,0.175012002932,0.0544818999329,0.0092050765692,0.00930856396367,0.00945633887689,0.380284268437
0.362714028362,0.174649903786,0.0543803634065,0.00920456642925,0.00930855398848,0.00945661401255,0.380285970015
0.363172984514,0.174288960107,0.054280878482,0.00920406068773,0.00930854677859,0.00945688998685,0.380287679444
0.363628741077,0.173929180923,0.0541834132831,0.00920355929125,0.00930854226835,0.00945716674689,0.380289396411
0.364081321212,0.173570574948,0.0540879364079,0.0092030621876,0.00930854039373,0.00945744424134,0.38029112061
0.364530747907,0.173213150592,0.053994416922,0.00920256932567,0.00930854109227,0.0094577224204,0.38029285174
0.36497704398,0.172856915967,0.0539028243518,0.00920208065544,0.00930854430297,0.00945800123574,0.380294589507
0.365420232078,0.172501878889,0.0538131286786,0.00920159612788,0.0093085499663,0.00945828064041,0.38029633362
0.365860334679,0.172148046887,0.0537253003311,0.00920111569498,0.00930855802413,0.00945856058884,0.380298083795
0.366297374092,0.171795427209,0.05363931018,0.00920063930965,0.00930856841964,0.00945884103674,0.380299839753
0.366731372459,0.171444026824,0.053555129531,0.00920016692571,0.00930858109736,0.00945912194105,0.380301601221
0.367162351757,0.171093852433,0.0534727301188,0.00919969849786,0.00930859600304,0.00945940325997,0.38030336793
0.367590333796,0.170744910469,0.0533920841008,0.00919923398166,0.00930861308368,0.0094596849528,0.380305139616
0.368015340223,0.170397207103,0.0533131640512,0.00919877333344,0.00930863228744,0.00945996698002,0.380306916022
0.368437392521,0.170050748255,0.0532359429547,0.00919831651036,0.00930865356363,0.00946024930316,0.380308696893
0.368856512011,0.16970553959,0.0531603942008,0.00919786347032,0.00930867686268,0.0094605318848,0.380310481981
0.369272719853,0.169361586531,0.0530864915775,0.00919741417194,0.00930870213608,0.00946081468854,0.380312271042
0.369686037048,0.169018894259,0.0530142092659,0.00919696857456,0.00930872933639,0.00946109767896,0.380314063837
0.370096484436,0.16867746772,0.0529435218344,0.00919652663822,0.00930875841717,0.00946138082159,0.380315860132
0.370504082701,0.16833731163,0.0528744042327,0.00919608832361,0.00930878933297,0.00946166408287,0.380317659697
0.370908852369,0.167998430477,0.0528068317866,0.00919565359206,0.0093088220393,0.00946194743013,0.380319462306
0.37131081381,0.16766082853,0.0527407801921,0.00919522240553,0.00930885649261,0.00946223083159,0.380321267739
0.37170998724,0.167324509838,0.0526762255102,0.00919479472661,0.00930889265026,0.00946251425627,0.380323075779
0.372106392721,0.166989478241,0.0526131441615,0.00919437051844,0.00930893047049,0.00946279767402,0.380324886213
0.372500050164,0.166655737368,0.0525515129206,0.00919394974477,0.00930896991241,0.00946308105549,0.380326698835
0.372890979327,0.166323290645,0.0524913089113,0.00919353236989,0.00930901093596,0.00946336437208,0.380328513439
0.373279199816,0.165992141299,0.0524325096009,0.00919311835864,0.00930905350192,0.00946364759594,0.380330329827
0.373664731092,0.165662292361,0.0523750927957,0.00919270767639,0.00930909757185,0.00946393069996,0.380332147802
0.374047592465,0.165333746672,0.0523190366352,0.00919230028902,0.0093091431081,0.0094642136577,0.380333967174
0.374427803097,0.165006506882,0.052264319588,0.00919189616292,0.00930919007379,0.00946449644345,0.380335787753
0.374805382007,0.164680575461,0.0522109204461,0.00919149526497,0.00930923843276,0.00946477903214,0.380337609356
0.375180348067,0.164355954698,0.0521588183205,0.00919109756252,0.0093092881496,0.00946506139935,0.380339431803
0.375552720006,0.164032646707,0.0521079926363,0.0091907030234,0.00930933918961,0.00946534352131,0.380341254917
0.375922516409,0.163710653428,0.0520584231281,0.0091903116159,0.00930939151876,0.00946562537485,0.380343078525
0.376289755722,0.163389976634,0.0520100898352,0.00918992330874,0.00930944510371,0.00946590693741,0.380344902459
0.376654456247,0.163070617934,0.051962973097,0.00918953807109,0.00930949991181,0.00946618818703,0.380346726551
0.37701663615,0.162752578774,0.0519170535489,0.00918915587254,0.00930955591101,0.00946646910229,0.380348550641
0.377376313455,0.162435860443,0.0518723121171,0.00918877668311,0.00930961306993,0.00946674966237,0.380350374569
0.377733506051,0.162120464075,0.0518287300151,0.00918840047321,0.0093096713578,0.00946702984695,0.38035219818
0.378088231692,0.161806390654,0.0517862887385,0.00918802721368,0.00930973074446,0.00946730963628,0.380354021321
0.378440507992,0.161493641015,0.0517449700613,0.00918765687572,0.00930979120033,0.00946758901112,0.380355843844
0.378790352436,0.161182215849,0.0517047560318,0.00918728943094,0.00930985269643,0.00946786795271,0.380357665603
0.379137782373,0.160872115705,0.0516656289678,0.00918692485131,0.00930991520434,0.00946814644283,0.380359486455
0.379482815021,0.160563340996,0.0516275714533,0.00918656310918,0.00930997869621,0.00946842446371,0.380361306261
0.379825467466,0.160255891997,0.0515905663339,0.00918620417726,0.00931004314473,0.00946870199807,0.380363124884
0.380165756665,0.159949768851,0.051554596713,0.00918584802861,0.00931010852311,0.00946897902908,0.38036494219
0.380503699446,0.159644971574,0.0515196459481,0.00918549463665,0.0093101748051,0.00946925554038,0.380366758049
0.380839312509,0.159341500053,0.0514856976468,0.00918514397514,0.00931024196498,0.00946953151602,0.380368572334
0.381172612427,0.159039354054,0.0514527356628,0.00918479601817,0.00931030997749,0.00946980694053,0.38037038492
0.381503615647,0.158738533221,0.0514207440925,0.00918445074016,0.00931037881792,0.00947008179881,0.380372195683
0.381832338491,0.158439037078,0.0513897072712,0.00918410811586,0.009310448462,0.00947035607621,0.380374004506
0.382158797158,0.158140865038,0.0513596097693,0.00918376812034,0.00931051888594,0.00947062975847,0.38037581127
0.382483007724,0.157844016397,0.051330436389,0.00918343072898,0.00931059006645,0.00947090283172,0.380377615863
0.382804986142,0.157548490344,0.0513021721607,0.00918309591747,0.00931066198065,0.0094711752825,0.380379418173
0.383124748246,0.157254285959,0.0512748023394,0.00918276366179,0.00931073460614,0.0094714470977,0.380381218091
0.383442309748,0.156961402217,0.0512483124014,0.00918243393823,0.00931080792095,0.00947171826459,0.38038301551
0.383757686244,0.156669837991,0.0512226880408,0.00918210672338,0.00931088190353,0.00947198877081,0.380384810326
0.38407089321,0.156379592054,0.0511979151665,0.00918178199409,0.00931095653277,0.00947225860435,0.380386602438
