subject,datestamp,timestamp,version,condition,opType,opChoice,choice,payoffSubj1,payoffSubj2,payoffOpp1,payoffOpp2,rt,score,globalRound,matchRound,id
A3D2U4QF7821ZW_lit3,4/17/2015,19:41:05,lit4,0,0,0,0,0,0,0,0,3645,90,31,5,690
A3D2U4QF7821ZW_lit3,4/17/2015,19:41:12,lit4,0,0,0,0,0,0,0,0,1531,90,32,6,703
A3D2U4QF7821ZW_lit3,4/17/2015,19:41:30,lit4,1,6,1,1,-2,-1,2,-5,6311,87,33,1,736
A3D2U4QF7821ZW_lit3,4/17/2015,19:41:36,lit4,1,6,1,1,-2,-1,2,-5,840,84,34,2,747
A3D2U4QF7821ZW_lit3,4/17/2015,19:41:42,lit4,1,6,1,1,-2,-1,2,-5,711,81,35,3,758
A3D2U4QF7821ZW_lit3,4/17/2015,19:41:56,lit4,1,5,1,1,-2,-1,2,-5,798,78,36,1,790
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:02,lit4,1,5,1,1,-2,-1,2,-5,668,75,37,2,803
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:09,lit4,1,5,1,1,-2,-1,2,-5,897,72,38,3,818
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:17,lit4,1,5,1,1,-2,-1,2,-5,1027,69,39,4,833
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:25,lit4,1,5,1,1,-2,-1,2,-5,651,66,40,5,846
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:30,lit4,1,5,1,1,-2,-1,2,-5,607,63,41,6,857
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:36,lit4,1,5,1,1,-2,-1,2,-5,528,60,42,7,868
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:48,lit4,0,7,0,0,-2,0,0,0,4128,58,43,1,891
A3D2U4QF7821ZW_lit3,4/17/2015,19:42:54,lit4,0,7,0,0,-2,0,0,0,1012,56,44,2,902
A3D2U4QF7821ZW_lit3,4/17/2015,19:43:00,lit4,0,7,0,0,-2,0,0,0,685,54,45,3,915
A3D2U4QF7821ZW_lit3,4/17/2015,19:43:06,lit4,0,7,0,0,-2,0,0,0,1043,52,46,4,929
A3D2U4QF7821ZW_lit3,4/17/2015,19:43:13,lit4,0,7,0,0,-2,0,0,0,729,50,47,5,942
A3D2U4QF7821ZW_lit3,4/17/2015,19:43:21,lit4,0,7,1,1,2,-5,-2,-1,1686,47,48,6,959
A3G55RJTW3BSGM_lit3,4/17/2015,23:16:00,lit4,1,6,1,0,-2,0,2,0,13661,98,1,1,2355
A3G55RJTW3BSGM_lit3,4/17/2015,23:16:21,lit4,1,6,1,1,-2,-1,2,-5,7374,95,2,2,2356
A3G55RJTW3BSGM_lit3,4/17/2015,23:16:29,lit4,1,6,1,1,-2,-1,2,-5,1087,92,3,3,2358
A3G55RJTW3BSGM_lit3,4/17/2015,23:16:36,lit4,1,6,1,1,-2,-1,2,-5,1318,89,4,4,2360
A3G55RJTW3BSGM_lit3,4/17/2015,23:16:44,lit4,1,6,1,1,-2,-1,2,-5,1806,86,5,5,2363
A3G55RJTW3BSGM_lit3,4/17/2015,23:16:53,lit4,1,6,1,1,-2,-1,2,-5,1126,83,6,6,2365
A3G55RJTW3BSGM_lit3,4/17/2015,23:17:07,lit4,1,4,1,1,-2,-1,2,-5,1054,80,7,1,2368
A3G55RJTW3BSGM_lit3,4/17/2015,23:17:19,lit4,1,4,0,0,0,0,0,0,4750,80,8,2,2371
A3G55RJTW3BSGM_lit3,4/17/2015,23:17:25,lit4,1,4,0,0,0,0,0,0,1280,80,9,3,2372
A3G55RJTW3BSGM_lit3,4/17/2015,23:17:32,lit4,1,4,0,0,0,0,0,0,1094,80,10,4,2374
A3G55RJTW3BSGM_lit3,4/17/2015,23:17:38,lit4,1,4,0,0,0,0,0,0,998,80,11,5,2376
A3G55RJTW3BSGM_lit3,4/17/2015,23:17:44,lit4,1,4,0,0,0,0,0,0,1087,80,12,6,2378
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:02,lit4,0,0,1,1,2,-5,-2,-1,5423,77,13,1,2382
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:09,lit4,0,0,0,0,2,0,0,0,1165,79,14,2,2385
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:16,lit4,0,0,0,0,2,0,0,0,1165,81,15,3,2387
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:22,lit4,0,0,0,0,2,0,0,0,654,83,16,4,2388
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:29,lit4,0,0,0,0,2,0,0,0,1350,85,17,5,2389
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:38,lit4,0,0,0,0,2,0,0,0,1238,87,18,6,2390
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:44,lit4,0,0,0,0,2,0,0,0,957,89,19,7,2391
A3G55RJTW3BSGM_lit3,4/17/2015,23:18:59,lit4,0,0,0,0,2,0,0,0,1862,91,20,8,2392
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:13,lit4,1,3,1,1,-2,-1,2,-5,1558,88,21,1,2393
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:19,lit4,1,3,0,0,0,0,0,0,927,88,22,2,2394
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:25,lit4,1,3,0,0,0,0,0,0,863,88,23,3,2395
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:31,lit4,1,3,0,0,0,0,0,0,789,88,24,4,2396
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:38,lit4,1,3,0,0,0,0,0,0,926,88,25,5,2397
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:44,lit4,1,3,0,0,0,0,0,0,1198,88,26,6,2398
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:51,lit4,1,3,0,0,0,0,0,0,959,88,27,7,2399
A3G55RJTW3BSGM_lit3,4/17/2015,23:19:58,lit4,1,3,0,0,0,0,0,0,1966,88,28,8,2400
A3G55RJTW3BSGM_lit3,4/17/2015,23:20:04,lit4,1,3,0,0,0,0,0,0,1039,88,29,9,2401
A3G55RJTW3BSGM_lit3,4/17/2015,23:20:26,lit4,1,5,1,1,-2,-1,2,-5,894,85,30,1,2402
A3G55RJTW3BSGM_lit3,4/17/2015,23:20:34,lit4,1,5,1,1,-2,-1,2,-5,967,82,31,2,2403
A3G55RJTW3BSGM_lit3,4/17/2015,23:20:41,lit4,1,5,1,1,-2,-1,2,-5,982,79,32,3,2404
A3G55RJTW3BSGM_lit3,4/17/2015,23:20:47,lit4,1,5,1,1,-2,-1,2,-5,1270,76,33,4,2405
A3G55RJTW3BSGM_lit3,4/17/2015,23:20:54,lit4,1,5,1,1,-2,-1,2,-5,1863,73,34,5,2406
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:01,lit4,1,5,1,1,-2,-1,2,-5,1015,70,35,6,2407
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:08,lit4,1,5,1,1,-2,-1,2,-5,1878,67,36,7,2408
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:16,lit4,1,5,1,1,-2,-1,2,-5,2549,64,37,8,2409
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:25,lit4,1,5,1,1,-2,-1,2,-5,3126,61,38,9,2410
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:35,lit4,0,7,0,0,-2,0,0,0,2079,59,39,1,2411
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:42,lit4,0,7,0,0,-2,0,0,0,711,57,40,2,2412
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:48,lit4,0,7,0,0,-2,0,0,0,709,55,41,3,2413
A3G55RJTW3BSGM_lit3,4/17/2015,23:21:54,lit4,0,7,0,0,-2,0,0,0,830,53,42,4,2414
A3G55RJTW3BSGM_lit3,4/17/2015,23:22:00,lit4,0,7,0,0,-2,0,0,0,797,51,43,5,2415
A3G55RJTW3BSGM_lit3,4/17/2015,23:22:08,lit4,0,7,0,0,-2,0,0,0,2229,49,44,6,2416
A3G55RJTW3BSGM_lit3,4/17/2015,23:22:16,lit4,0,7,0,0,-2,0,0,0,1037,47,45,7,2417
A3G55RJTW3BSGM_lit3,4/17/2015,23:22:22,lit4,0,7,0,0,-2,0,0,0,1110,45,46,8,2418
A3G55RJTW3BSGM_lit3,4/17/2015,23:22:29,lit4,0,7,0,0,-2,0,0,0,1446,43,47,9,2419
A3G55RJTW3BSGM_lit3,4/17/2015,23:22:45,lit4,0,7,0,0,-2,0,0,0,1190,41,48,10,2420
A3G55RJTW3BSGM_lit3,4/17/2015,23:23:00,lit4,0,1,0,0,-2,0,0,0,3342,39,49,1,2421
A3G55RJTW3BSGM_lit3,4/17/2015,23:23:09,lit4,0,1,0,0,-2,0,0,0,1758,37,50,2,2422
A3G55RJTW3BSGM_lit3,4/17/2015,23:23:17,lit4,0,1,0,0,-2,0,0,0,2942,35,51,3,2423
A3G55RJTW3BSGM_lit3,4/17/2015,23:23:26,lit4,0,1,0,0,-2,0,0,0,2062,33,52,4,2424
A3G55RJTW3BSGM_lit3,4/17/2015,23:23:40,lit4,0,2,0,0,-2,0,0,0,1975,31,53,1,2425
A3G55RJTW3BSGM_lit3,4/17/2015,23:23:47,lit4,0,2,0,0,-2,0,0,0,1182,29,54,2,2426
A3G55RJTW3BSGM_lit3,4/17/2015,23:23:56,lit4,0,2,0,0,-2,0,0,0,3085,27,55,3,2427
A3G55RJTW3BSGM_lit3,4/17/2015,23:24:09,lit4,0,2,0,0,-2,0,0,0,5862,25,56,4,2428
A3G55RJTW3BSGM_lit3,4/17/2015,23:24:17,lit4,0,2,0,0,-2,0,0,0,1934,23,57,5,2429
A3G55RJTW3BSGM_lit3,4/17/2015,23:24:23,lit4,0,2,0,0,-2,0,0,0,981,21,58,6,2430
A3G55RJTW3BSGM_lit3,4/17/2015,23:24:30,lit4,0,2,0,0,-2,0,0,0,1005,19,59,7,2431
A3G55RJTW3BSGM_lit3,4/17/2015,23:24:36,lit4,0,2,1,1,2,-5,-2,-1,894,16,60,8,2432
A3G5IPGLH1IIZN_lit3,4/17/2015,19:38:21,lit4,0,4,0,0,0,0,0,0,8995,100,1,1,303
A3G5IPGLH1IIZN_lit3,4/17/2015,19:38:35,lit4,0,4,0,0,0,0,0,0,6123,100,2,2,331
A3G5IPGLH1IIZN_lit3,4/17/2015,19:38:47,lit4,0,4,0,0,0,0,0,0,5729,100,3,3,357
A3G5IPGLH1IIZN_lit3,4/17/2015,19:38:59,lit4,0,4,0,0,0,0,0,0,5817,100,4,4,384
A3G5IPGLH1IIZN_lit3,4/17/2015,19:39:09,lit4,0,4,1,1,2,-5,-2,-1,1896,97,5,5,407
A3G5IPGLH1IIZN_lit3,4/17/2015,19:39:18,lit4,0,4,0,0,2,0,0,0,2010,99,6,6,430
A3G5IPGLH1IIZN_lit3,4/17/2015,19:39:27,lit4,0,4,0,0,2,0,0,0,2683,101,7,7,454
A3G5IPGLH1IIZN_lit3,4/17/2015,19:39:46,lit4,0,4,0,0,2,0,0,0,13230,103,8,8,497
A3G5IPGLH1IIZN_lit3,4/17/2015,19:39:58,lit4,0,4,1,1,2,-5,-2,-1,5675,100,9,9,524
A3G5IPGLH1IIZN_lit3,4/17/2015,19:40:30,lit4,1,3,1,0,-2,0,2,0,2512,98,10,1,604
A3G5IPGLH1IIZN_lit3,4/17/2015,19:40:38,lit4,1,3,1,0,-2,0,2,0,2410,96,11,2,624
A3G5IPGLH1IIZN_lit3,4/17/2015,19:40:46,lit4,1,3,1,0,-2,0,2,0,1894,94,12,3,638
A3G5IPGLH1IIZN_lit3,4/17/2015,19:40:55,lit4,1,3,1,0,-2,0,2,0,2897,92,13,4,661
A3G5IPGLH1IIZN_lit3,4/17/2015,19:41:03,lit4,1,3,1,1,-2,-1,2,-5,1675,89,14,5,683
A3G5IPGLH1IIZN_lit3,4/17/2015,19:41:11,lit4,1,3,1,1,-2,-1,2,-5,1704,86,15,6,698
A3G5IPGLH1IIZN_lit3,4/17/2015,19:41:20,lit4,1,3,1,1,-2,-1,2,-5,2267,83,16,7,720
A3G5IPGLH1IIZN_lit3,4/17/2015,19:41:38,lit4,1,2,1,1,-2,-1,2,-5,2052,80,17,1,753
A3G5IPGLH1IIZN_lit3,4/17/2015,19:41:46,lit4,1,2,1,1,-2,-1,2,-5,2114,77,18,2,771
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:02,lit4,1,1,1,1,-2,-1,2,-5,3126,74,19,1,801
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:09,lit4,1,1,0,0,0,0,0,0,1108,74,20,2,815
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:15,lit4,1,1,0,0,0,0,0,0,963,74,21,3,829
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:22,lit4,1,1,0,0,0,0,0,0,1401,74,22,4,841
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:28,lit4,1,1,0,0,0,0,0,0,1114,74,23,5,853
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:35,lit4,1,1,0,0,0,0,0,0,1038,74,24,6,865
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:42,lit4,1,1,0,0,0,0,0,0,1229,74,25,7,881
A3G5IPGLH1IIZN_lit3,4/17/2015,19:42:55,lit4,0,6,1,1,2,-5,-2,-1,2911,71,26,1,905
A3G5IPGLH1IIZN_lit3,4/17/2015,19:43:07,lit4,0,6,0,1,2,0,-2,0,4190,73,27,2,931
A3G5IPGLH1IIZN_lit3,4/17/2015,19:43:14,lit4,0,6,0,1,2,0,-2,0,1697,75,28,3,945
A3G5IPGLH1IIZN_lit3,4/17/2015,19:43:21,lit4,0,6,0,1,2,0,-2,0,1725,77,29,4,961
A3G5IPGLH1IIZN_lit3,4/17/2015,19:43:28,lit4,0,6,0,1,2,0,-2,0,1032,79,30,5,968
A3G5IPGLH1IIZN_lit3,4/17/2015,19:43:35,lit4,0,6,0,1,2,0,-2,0,1326,81,31,6,979
A3G5IPGLH1IIZN_lit3,4/17/2015,19:43:53,lit4,0,5,1,1,2,-5,-2,-1,2436,78,32,1,1011
A3G5IPGLH1IIZN_lit3,4/17/2015,19:44:00,lit4,0,5,0,0,2,0,0,0,1107,80,33,2,1025
A3G5IPGLH1IIZN_lit3,4/17/2015,19:44:07,lit4,0,5,0,0,2,0,0,0,1064,82,34,3,1033
A3G5IPGLH1IIZN_lit3,4/17/2015,19:44:19,lit4,0,5,0,0,2,0,0,0,6021,84,35,4,1053
A3G5IPGLH1IIZN_lit3,4/17/2015,19:44:27,lit4,0,5,0,0,2,0,0,0,2024,86,36,5,1068
A3G5IPGLH1IIZN_lit3,4/17/2015,19:44:36,lit4,0,5,0,0,2,0,0,0,2893,88,37,6,1082
A3G5IPGLH1IIZN_lit3,4/17/2015,19:45:03,lit4,0,7,0,0,2,0,0,0,3629,90,38,1,1117
A3G5IPGLH1IIZN_lit3,4/17/2015,19:45:13,lit4,0,7,0,0,2,0,0,0,1831,92,39,2,1126
A3G5IPGLH1IIZN_lit3,4/17/2015,19:45:21,lit4,0,7,0,0,2,0,0,0,1080,94,40,3,1131
A3G5IPGLH1IIZN_lit3,4/17/2015,19:45:29,lit4,0,7,0,0,2,0,0,0,1094,96,41,4,1138
A3G5IPGLH1IIZN_lit3,4/17/2015,19:45:36,lit4,0,7,0,0,2,0,0,0,1569,98,42,5,1145
A3G5IPGLH1IIZN_lit3,4/17/2015,19:45:45,lit4,0,7,0,0,2,0,0,0,1100,100,43,6,1152
A3G5IPGLH1IIZN_lit3,4/17/2015,19:45:52,lit4,0,7,0,0,2,0,0,0,982,102,44,7,1157
A3G5IPGLH1IIZN_lit3,4/17/2015,19:46:00,lit4,0,7,0,0,2,0,0,0,2262,104,45,8,1162
A3G5IPGLH1IIZN_lit3,4/17/2015,19:46:07,lit4,0,7,0,0,2,0,0,0,1089,106,46,9,1167
A3G5IPGLH1IIZN_lit3,4/17/2015,19:46:13,lit4,0,7,0,0,2,0,0,0,1247,108,47,10,1173
A3G5IPGLH1IIZN_lit3,4/17/2015,19:46:32,lit4,1,0,1,0,-2,0,2,0,1304,106,48,1,1184
A3G5IPGLH1IIZN_lit3,4/17/2015,19:46:40,lit4,1,0,1,0,-2,0,2,0,1064,104,49,2,1192
A3G5IPGLH1IIZN_lit3,4/17/2015,19:46:51,lit4,1,0,1,1,-2,-1,2,-5,3592,101,50,3,1199
A3G5IPGLH1IIZN_lit3,4/17/2015,19:46:59,lit4,1,0,0,0,0,0,0,0,1761,101,51,4,1208
A3G5IPGLH1IIZN_lit3,4/17/2015,19:47:05,lit4,1,0,0,0,0,0,0,0,1201,101,52,5,1214
A3G5IPGLH1IIZN_lit3,4/17/2015,19:47:14,lit4,1,0,0,0,0,0,0,0,3102,101,53,6,1222
A3G5IPGLH1IIZN_lit3,4/17/2015,19:47:21,lit4,1,0,0,0,0,0,0,0,1237,101,54,7,1231
A3G5IPGLH1IIZN_lit3,4/17/2015,19:47:28,lit4,1,0,0,0,0,0,0,0,879,101,55,8,1236
A3G5IPGLH1IIZN_lit3,4/17/2015,19:47:35,lit4,1,0,0,0,0,0,0,0,1214,101,56,9,1241
A3GM78FCDY293T_lit3,4/17/2015,20:42:42,lit4,1,4,1,0,-2,0,2,0,5317,98,1,1,1937
A3GM78FCDY293T_lit3,4/17/2015,20:42:54,lit4,1,4,1,0,-2,0,2,0,3861,96,2,2,1942
A3GM78FCDY293T_lit3,4/17/2015,20:43:03,lit4,1,4,1,1,-2,-1,2,-5,1996,93,3,3,1946
A3GM78FCDY293T_lit3,4/17/2015,20:43:12,lit4,1,4,0,0,0,0,0,0,3231,93,4,4,1949
A3GM78FCDY293T_lit3,4/17/2015,20:43:21,lit4,1,4,0,0,0,0,0,0,2538,93,5,5,1953
A3GM78FCDY293T_lit3,4/17/2015,20:43:29,lit4,1,4,0,0,0,0,0,0,1690,93,6,6,1956
A3GM78FCDY293T_lit3,4/17/2015,20:43:44,lit4,1,4,0,0,0,0,0,0,2038,93,7,7,1959
A3GM78FCDY293T_lit3,4/17/2015,20:43:59,lit4,1,4,0,0,0,0,0,0,1562,93,8,8,1965
A3GM78FCDY293T_lit3,4/17/2015,20:44:41,lit4,1,4,0,0,0,0,0,0,2495,93,9,9,1976
A3GM78FCDY293T_lit3,4/17/2015,20:44:56,lit4,0,1,1,1,2,-5,-2,-1,2579,90,10,1,1980
A3GM78FCDY293T_lit3,4/17/2015,20:45:05,lit4,0,1,0,0,2,0,0,0,1460,92,11,2,1985
A3GM78FCDY293T_lit3,4/17/2015,20:45:12,lit4,0,1,0,0,2,0,0,0,1282,94,12,3,1987
A3GM78FCDY293T_lit3,4/17/2015,20:45:27,lit4,0,1,0,0,2,0,0,0,1437,96,13,4,1992
A3GM78FCDY293T_lit3,4/17/2015,20:45:39,lit4,0,1,0,0,2,0,0,0,3787,98,14,5,1995
A3GM78FCDY293T_lit3,4/17/2015,20:45:47,lit4,0,1,0,0,2,0,0,0,1976,100,15,6,1996
A3GM78FCDY293T_lit3,4/17/2015,20:46:01,lit4,0,0,0,0,2,0,0,0,2481,102,16,1,2000
A3GM78FCDY293T_lit3,4/17/2015,20:46:09,lit4,0,0,0,0,2,0,0,0,1634,104,17,2,2002
A3GM78FCDY293T_lit3,4/17/2015,20:46:25,lit4,0,2,0,0,2,0,0,0,5494,106,18,1,2005
A3GM78FCDY293T_lit3,4/17/2015,20:46:35,lit4,0,2,1,1,2,-5,-2,-1,2444,103,19,2,2007
A3GM78FCDY293T_lit3,4/17/2015,20:46:58,lit4,0,2,0,0,2,0,0,0,1872,105,20,3,2011
A3GM78FCDY293T_lit3,4/17/2015,20:47:07,lit4,0,2,0,0,2,0,0,0,3536,107,21,4,2013
A3GM78FCDY293T_lit3,4/17/2015,20:47:25,lit4,0,2,0,0,2,0,0,0,12307,109,22,5,2016
A3GM78FCDY293T_lit3,4/17/2015,20:47:46,lit4,1,5,1,0,-2,0,2,0,4736,107,23,1,2017
A3GM78FCDY293T_lit3,4/17/2015,20:47:55,lit4,1,5,1,1,-2,-1,2,-5,1704,104,24,2,2018
A3GM78FCDY293T_lit3,4/17/2015,20:48:03,lit4,1,5,1,1,-2,-1,2,-5,1929,101,25,3,2019
A3GM78FCDY293T_lit3,4/17/2015,20:48:10,lit4,1,5,1,1,-2,-1,2,-5,1174,98,26,4,2020
A3GM78FCDY293T_lit3,4/17/2015,20:48:20,lit4,1,5,1,0,-2,0,2,0,2433,96,27,5,2021
A3GM78FCDY293T_lit3,4/17/2015,20:48:42,lit4,1,6,1,0,-2,0,2,0,1808,94,28,1,2022
A3GM78FCDY293T_lit3,4/17/2015,20:49:03,lit4,1,6,1,0,-2,0,2,0,1292,92,29,2,2023
A3GM78FCDY293T_lit3,4/17/2015,20:49:10,lit4,1,6,1,1,-2,-1,2,-5,1112,89,30,3,2024
A3GM78FCDY293T_lit3,4/17/2015,20:49:18,lit4,1,6,1,1,-2,-1,2,-5,1186,86,31,4,2025
A3GM78FCDY293T_lit3,4/17/2015,20:49:24,lit4,1,6,1,1,-2,-1,2,-5,1135,83,32,5,2026
A3GM78FCDY293T_lit3,4/17/2015,20:49:32,lit4,1,6,1,1,-2,-1,2,-5,1053,80,33,6,2027
A3GM78FCDY293T_lit3,4/17/2015,20:49:39,lit4,1,6,1,1,-2,-1,2,-5,1676,77,34,7,2028
A3GM78FCDY293T_lit3,4/17/2015,20:49:47,lit4,1,6,1,1,-2,-1,2,-5,1377,74,35,8,2029
A3GM78FCDY293T_lit3,4/17/2015,20:50:03,lit4,1,3,1,1,-2,-1,2,-5,5816,71,36,1,2030
A3GM78FCDY293T_lit3,4/17/2015,20:50:15,lit4,1,3,0,0,0,0,0,0,3465,71,37,2,2031
A3GM78FCDY293T_lit3,4/17/2015,20:50:22,lit4,1,3,0,0,0,0,0,0,1065,71,38,3,2032
A3GM78FCDY293T_lit3,4/17/2015,20:50:33,lit4,1,3,0,0,0,0,0,0,1110,71,39,4,2033
A3GM78FCDY293T_lit3,4/17/2015,20:50:41,lit4,1,3,0,0,0,0,0,0,1329,71,40,5,2034
A3GM78FCDY293T_lit3,4/17/2015,20:50:51,lit4,1,3,0,0,0,0,0,0,1426,71,41,6,2035
A3GM78FCDY293T_lit3,4/17/2015,20:51:00,lit4,1,3,0,0,0,0,0,0,3886,71,42,7,2036
A3GM78FCDY293T_lit3,4/17/2015,20:51:11,lit4,0,7,1,1,2,-5,-2,-1,4918,68,43,1,2037
A3GM78FCDY293T_lit3,4/17/2015,20:51:17,lit4,0,7,0,0,2,0,0,0,1076,70,44,2,2038
A3GM78FCDY293T_lit3,4/17/2015,20:51:24,lit4,0,7,0,0,2,0,0,0,1111,72,45,3,2039
A3GM78FCDY293T_lit3,4/17/2015,20:51:31,lit4,0,7,0,0,2,0,0,0,968,74,46,4,2040
A3GM78FCDY293T_lit3,4/17/2015,20:51:41,lit4,0,7,0,0,2,0,0,0,1221,76,47,5,2041
A3I1W58P6SIV26_lit3,4/17/2015,21:16:21,lit4,0,5,1,1,2,-5,-2,-1,2281,97,1,1,2085
A3I1W58P6SIV26_lit3,4/17/2015,21:16:28,lit4,0,5,0,0,2,0,0,0,1524,99,2,2,2087
A3I1W58P6SIV26_lit3,4/17/2015,21:16:37,lit4,1,1,1,1,-2,-1,2,-5,1382,96,3,1,2089
A3I1W58P6SIV26_lit3,4/17/2015,21:16:43,lit4,1,1,1,0,-2,0,2,0,1039,94,4,2,2091
A3I1W58P6SIV26_lit3,4/17/2015,21:16:50,lit4,1,1,1,1,-2,-1,2,-5,1824,91,5,3,2094
A3I1W58P6SIV26_lit3,4/17/2015,21:17:01,lit4,1,1,1,0,-2,0,2,0,1790,89,6,4,2097
A3I1W58P6SIV26_lit3,4/17/2015,21:17:07,lit4,1,1,1,1,-2,-1,2,-5,1411,86,7,5,2100
A3I1W58P6SIV26_lit3,4/17/2015,21:17:24,lit4,1,7,1,1,-2,-1,2,-5,687,83,8,1,2105
A3I1W58P6SIV26_lit3,4/17/2015,21:17:29,lit4,1,7,0,0,0,0,0,0,635,83,9,2,2107
A3I1W58P6SIV26_lit3,4/17/2015,21:17:35,lit4,1,7,0,1,0,-1,0,-5,556,82,10,3,2109
A3I1W58P6SIV26_lit3,4/17/2015,21:17:43,lit4,1,7,0,0,0,0,0,0,3115,82,11,4,2114
A3I1W58P6SIV26_lit3,4/17/2015,21:17:52,lit4,1,2,1,0,-2,0,2,0,669,80,12,1,2117
A3I1W58P6SIV26_lit3,4/17/2015,21:17:58,lit4,1,2,1,0,-2,0,2,0,289,78,13,2,2119
A3I1W58P6SIV26_lit3,4/17/2015,21:18:03,lit4,1,2,1,1,-2,-1,2,-5,595,75,14,3,2122
A3I1W58P6SIV26_lit3,4/17/2015,21:18:09,lit4,1,2,1,1,-2,-1,2,-5,917,72,15,4,2125
A3I1W58P6SIV26_lit3,4/17/2015,21:18:15,lit4,1,2,1,0,-2,0,2,0,502,70,16,5,2128
A3I1W58P6SIV26_lit3,4/17/2015,21:18:20,lit4,0,6,1,1,2,-5,-2,-1,718,67,17,1,2131
A3I1W58P6SIV26_lit3,4/17/2015,21:18:26,lit4,0,6,0,1,2,0,-2,0,853,69,18,2,2134
A3I1W58P6SIV26_lit3,4/17/2015,21:18:31,lit4,0,6,0,0,2,0,0,0,573,71,19,3,2137
A3I1W58P6SIV26_lit3,4/17/2015,21:18:37,lit4,0,6,0,0,2,0,0,0,670,73,20,4,2140
A3I1W58P6SIV26_lit3,4/17/2015,21:18:42,lit4,0,6,0,1,2,0,-2,0,690,75,21,5,2142
A3I1W58P6SIV26_lit3,4/17/2015,21:18:48,lit4,0,6,0,1,2,0,-2,0,638,77,22,6,2145
A3I1W58P6SIV26_lit3,4/17/2015,21:18:54,lit4,0,3,1,1,2,-5,-2,-1,550,74,23,1,2148
A3I1W58P6SIV26_lit3,4/17/2015,21:18:59,lit4,0,3,0,0,2,0,0,0,629,76,24,2,2151
A3I1W58P6SIV26_lit3,4/17/2015,21:19:09,lit4,0,3,1,1,2,-5,-2,-1,2915,73,25,3,2154
A3I1W58P6SIV26_lit3,4/17/2015,21:19:22,lit4,0,3,1,1,2,-5,-2,-1,7826,70,26,4,2158
A3I1W58P6SIV26_lit3,4/17/2015,21:19:35,lit4,0,3,1,1,2,-5,-2,-1,1712,67,27,5,2162
A3I1W58P6SIV26_lit3,4/17/2015,21:19:41,lit4,0,4,0,0,2,0,0,0,538,69,28,1,2165
A3I1W58P6SIV26_lit3,4/17/2015,21:19:47,lit4,0,4,1,1,2,-5,-2,-1,373,66,29,2,2168
A3I1W58P6SIV26_lit3,4/17/2015,21:19:52,lit4,0,4,1,1,2,-5,-2,-1,510,63,30,3,2171
A3I1W58P6SIV26_lit3,4/17/2015,21:20:00,lit4,1,0,1,0,-2,0,2,0,694,61,31,1,2174
A3I1W58P6SIV26_lit3,4/17/2015,21:20:05,lit4,1,0,1,1,-2,-1,2,-5,708,58,32,2,2177
A3NM5SP9NZ9BOJ_lit3,4/17/2015,19:46:22,lit4,0,4,1,1,2,-5,-2,-1,10028,97,1,1,1179
A3NM5SP9NZ9BOJ_lit3,4/17/2015,19:46:33,lit4,0,4,0,0,2,0,0,0,3435,99,2,2,1187
A3NM5SP9NZ9BOJ_lit3,4/17/2015,19:46:53,lit4,0,4,0,0,2,0,0,0,2795,101,3,3,1202
A3NM5SP9NZ9BOJ_lit3,4/17/2015,19:47:02,lit4,0,4,0,0,2,0,0,0,2704,103,4,4,1209
A3NM5SP9NZ9BOJ_lit3,4/17/2015,19:47:11,lit4,0,4,0,0,2,0,0,0,2229,105,5,5,1221
A3NM5SP9NZ9BOJ_lit3,4/17/2015,19:47:19,lit4,0,4,0,0,2,0,0,0,1835,107,6,6,1228
