0.0 0.0,LSAPT,ASLP,10.0 10.0,other
2.80E-166,1,2.74E-166,2.74E-166,0
1.40E-166,1,1.37E-166,1.37E-166,0
6.99E-167,1,6.85E-167,6.85E-167,0
3.50E-167,1,3.43E-167,3.43E-167,0
1.75E-167,1,1.71E-167,1.71E-167,0
8.74E-168,1,8.57E-168,8.57E-168,0
4.37E-168,1,4.28E-168,4.28E-168,0
2.18E-168,1,2.14E-168,2.14E-168,0
1.09E-168,1,1.07E-168,1.07E-168,0
5.46E-169,1,5.35E-169,5.35E-169,0
2.73E-169,1,2.68E-169,2.68E-169,0
1.37E-169,1,1.34E-169,1.34E-169,0
6.83E-170,1,6.69E-170,6.69E-170,0
3.41E-170,1,3.35E-170,3.35E-170,0
1.71E-170,1,1.67E-170,1.67E-170,0
8.53E-171,1,8.36E-171,8.36E-171,0
4.27E-171,1,4.18E-171,4.18E-171,0
2.13E-171,1,2.09E-171,2.09E-171,0
1.07E-171,1,1.05E-171,1.05E-171,0
5.33E-172,1,5.23E-172,5.23E-172,0
2.67E-172,1,2.61E-172,2.61E-172,0
1.33E-172,1,1.31E-172,1.31E-172,0
6.67E-173,1,6.54E-173,6.54E-173,0
3.33E-173,1,3.27E-173,3.27E-173,0
1.67E-173,1,1.63E-173,1.63E-173,0
8.33E-174,1,8.17E-174,8.17E-174,0
4.17E-174,1,4.08E-174,4.08E-174,0
2.08E-174,1,2.04E-174,2.04E-174,0
1.04E-174,1,1.02E-174,1.02E-174,0
5.21E-175,1,5.11E-175,5.11E-175,0
2.60E-175,1,2.55E-175,2.55E-175,0
1.30E-175,1,1.28E-175,1.28E-175,0
6.51E-176,1,6.38E-176,6.38E-176,0
3.26E-176,1,3.19E-176,3.19E-176,0
1.63E-176,1,1.60E-176,1.60E-176,0
8.14E-177,1,7.98E-177,7.98E-177,0
4.07E-177,1,3.99E-177,3.99E-177,0
2.03E-177,1,1.99E-177,1.99E-177,0
1.02E-177,1,9.97E-178,9.97E-178,0
5.09E-178,1,4.99E-178,4.99E-178,0
2.54E-178,1,2.49E-178,2.49E-178,0
1.27E-178,1,1.25E-178,1.25E-178,0
6.36E-179,1,6.23E-179,6.23E-179,0
3.18E-179,1,3.12E-179,3.12E-179,0
1.59E-179,1,1.56E-179,1.56E-179,0
7.95E-180,1,7.79E-180,7.79E-180,0
3.97E-180,1,3.90E-180,3.90E-180,0
1.99E-180,1,1.95E-180,1.95E-180,0
9.93E-181,1,9.74E-181,9.74E-181,0
4.97E-181,1,4.87E-181,4.87E-181,0
2.48E-181,1,2.43E-181,2.43E-181,0
1.24E-181,1,1.22E-181,1.22E-181,0
6.21E-182,1,6.09E-182,6.09E-182,0
3.10E-182,1,3.04E-182,3.04E-182,0
1.55E-182,1,1.52E-182,1.52E-182,0
7.76E-183,1,7.61E-183,7.61E-183,0
3.88E-183,1,3.80E-183,3.80E-183,0
1.94E-183,1,1.90E-183,1.90E-183,0
9.70E-184,1,9.51E-184,9.51E-184,0
4.85E-184,1,4.75E-184,4.75E-184,0
2.43E-184,1,2.38E-184,2.38E-184,0
1.21E-184,1,1.19E-184,1.19E-184,0
6.06E-185,1,5.94E-185,5.94E-185,0
3.03E-185,1,2.97E-185,2.97E-185,0
1.52E-185,1,1.49E-185,1.49E-185,0
7.58E-186,1,7.43E-186,7.43E-186,0
3.79E-186,1,3.71E-186,3.71E-186,0
1.89E-186,1,1.86E-186,1.86E-186,0
9.47E-187,1,9.29E-187,9.29E-187,0
4.74E-187,1,4.64E-187,4.64E-187,0
2.37E-187,1,2.32E-187,2.32E-187,0
1.18E-187,1,1.16E-187,1.16E-187,0
5.92E-188,1,5.80E-188,5.80E-188,0
2.96E-188,1,2.90E-188,2.90E-188,0
1.48E-188,1,1.45E-188,1.45E-188,0
7.40E-189,1,7.26E-189,7.26E-189,0
3.70E-189,1,3.63E-189,3.63E-189,0
1.85E-189,1,1.81E-189,1.81E-189,0
9.25E-190,1,9.07E-190,9.07E-190,0
4.63E-190,1,4.53E-190,4.53E-190,0
2.31E-190,1,2.27E-190,2.27E-190,0
1.16E-190,1,1.13E-190,1.13E-190,0
5.78E-191,1,5.67E-191,5.67E-191,0
2.89E-191,1,2.83E-191,2.83E-191,0
1.45E-191,1,1.42E-191,1.42E-191,0
7.23E-192,1,7.09E-192,7.09E-192,0
3.61E-192,1,3.54E-192,3.54E-192,0
1.81E-192,1,1.77E-192,1.77E-192,0
9.04E-193,1,8.86E-193,8.86E-193,0
4.52E-193,1,4.43E-193,4.43E-193,0
2.26E-193,1,2.21E-193,2.21E-193,0
1.13E-193,1,1.11E-193,1.11E-193,0
5.65E-194,1,5.54E-194,5.54E-194,0
2.82E-194,1,2.77E-194,2.77E-194,0
1.41E-194,1,1.38E-194,1.38E-194,0
7.06E-195,1,6.92E-195,6.92E-195,0
3.53E-195,1,3.46E-195,3.46E-195,0
1.76E-195,1,1.73E-195,1.73E-195,0
8.82E-196,1,8.65E-196,8.65E-196,0
4.41E-196,1,4.32E-196,4.32E-196,0
2.21E-196,1,2.16E-196,2.16E-196,0
1.10E-196,1,1.08E-196,1.08E-196,0
5.51E-197,1,5.41E-197,5.41E-197,0
2.76E-197,1,2.70E-197,2.70E-197,0
1.38E-197,1,1.35E-197,1.35E-197,0
6.89E-198,1,6.76E-198,6.76E-198,0
3.45E-198,1,3.38E-198,3.38E-198,0
1.72E-198,1,1.69E-198,1.69E-198,0
8.62E-199,1,8.45E-199,8.45E-199,0
4.31E-199,1,4.22E-199,4.22E-199,0
2.15E-199,1,2.11E-199,2.11E-199,0
1.08E-199,1,1.06E-199,1.06E-199,0
5.39E-200,1,5.28E-200,5.28E-200,0
2.69E-200,1,2.64E-200,2.64E-200,0
1.35E-200,1,1.32E-200,1.32E-200,0
6.73E-201,1,6.60E-201,6.60E-201,0
3.37E-201,1,3.30E-201,3.30E-201,0
1.68E-201,1,1.65E-201,1.65E-201,0
8.42E-202,1,8.25E-202,8.25E-202,0
4.21E-202,1,4.12E-202,4.12E-202,0
2.10E-202,1,2.06E-202,2.06E-202,0
1.05E-202,1,1.03E-202,1.03E-202,0
5.26E-203,1,5.16E-203,5.16E-203,0
2.63E-203,1,2.58E-203,2.58E-203,0
1.31E-203,1,1.29E-203,1.29E-203,0
6.57E-204,1,6.44E-204,6.44E-204,0
3.29E-204,1,3.22E-204,3.22E-204,0
1.64E-204,1,1.61E-204,1.61E-204,0
8.22E-205,1,8.06E-205,8.06E-205,0
4.11E-205,1,4.03E-205,4.03E-205,0
2.05E-205,1,2.01E-205,2.01E-205,0
1.03E-205,1,1.01E-205,1.01E-205,0
5.14E-206,1,5.03E-206,5.03E-206,0
2.57E-206,1,2.52E-206,2.52E-206,0
1.28E-206,1,1.26E-206,1.26E-206,0
6.42E-207,1,6.29E-207,6.29E-207,0
3.21E-207,1,3.15E-207,3.15E-207,0
1.61E-207,1,1.57E-207,1.57E-207,0
8.03E-208,1,7.87E-208,7.87E-208,0
4.01E-208,1,3.93E-208,3.93E-208,0
2.01E-208,1,1.97E-208,1.97E-208,0
1.00E-208,1,9.83E-209,9.83E-209,0
5.02E-209,1,4.92E-209,4.92E-209,0
2.51E-209,1,2.46E-209,2.46E-209,0
1.25E-209,1,1.23E-209,1.23E-209,0
6.27E-210,1,6.15E-210,6.15E-210,0
3.13E-210,1,3.07E-210,3.07E-210,0
1.57E-210,1,1.54E-210,1.54E-210,0
7.84E-211,1,7.68E-211,7.68E-211,0
3.92E-211,1,3.84E-211,3.84E-211,0
1.96E-211,1,1.92E-211,1.92E-211,0
9.80E-212,1,9.60E-212,9.60E-212,0
4.90E-212,1,4.80E-212,4.80E-212,0
2.45E-212,1,2.40E-212,2.40E-212,0
1.22E-212,1,1.20E-212,1.20E-212,0
6.12E-213,1,6.00E-213,6.00E-213,0
3.06E-213,1,3.00E-213,3.00E-213,0
1.53E-213,1,1.50E-213,1.50E-213,0
7.65E-214,1,7.50E-214,7.50E-214,0
3.83E-214,1,3.75E-214,3.75E-214,0
1.91E-214,1,1.88E-214,1.88E-214,0
9.57E-215,1,9.38E-215,9.38E-215,0
4.78E-215,1,4.69E-215,4.69E-215,0
2.39E-215,1,2.34E-215,2.34E-215,0
1.20E-215,1,1.17E-215,1.17E-215,0
5.98E-216,1,5.86E-216,5.86E-216,0
2.99E-216,1,2.93E-216,2.93E-216,0
1.49E-216,1,1.47E-216,1.47E-216,0
7.47E-217,1,7.33E-217,7.33E-217,0
3.74E-217,1,3.66E-217,3.66E-217,0
1.87E-217,1,1.83E-217,1.83E-217,0
9.34E-218,1,9.16E-218,9.16E-218,0
4.67E-218,1,4.58E-218,4.58E-218,0
2.34E-218,1,2.29E-218,2.29E-218,0
1.17E-218,1,1.14E-218,1.14E-218,0
5.84E-219,1,5.72E-219,5.72E-219,0
2.92E-219,1,2.86E-219,2.86E-219,0
1.46E-219,1,1.43E-219,1.43E-219,0
7.30E-220,1,7.15E-220,7.15E-220,0
3.65E-220,1,3.58E-220,3.58E-220,0
1.82E-220,1,1.79E-220,1.79E-220,0
9.12E-221,1,8.94E-221,8.94E-221,0
4.56E-221,1,4.47E-221,4.47E-221,0
2.28E-221,1,2.24E-221,2.24E-221,0
1.14E-221,1,1.12E-221,1.12E-221,0
5.70E-222,1,5.59E-222,5.59E-222,0
2.85E-222,1,2.79E-222,2.79E-222,0
1.43E-222,1,1.40E-222,1.40E-222,0
7.13E-223,1,6.99E-223,6.99E-223,0
3.56E-223,1,3.49E-223,3.49E-223,0
1.78E-223,1,1.75E-223,1.75E-223,0
8.91E-224,1,8.73E-224,8.73E-224,0
4.45E-224,1,4.37E-224,4.37E-224,0
2.23E-224,1,2.18E-224,2.18E-224,0
1.11E-224,1,1.09E-224,1.09E-224,0
5.57E-225,1,5.46E-225,5.46E-225,0
2.78E-225,1,2.73E-225,2.73E-225,0
1.39E-225,1,1.36E-225,1.36E-225,0
6.96E-226,1,6.82E-226,6.82E-226,0
3.48E-226,1,3.41E-226,3.41E-226,0
1.74E-226,1,1.71E-226,1.71E-226,0
8.70E-227,1,8.53E-227,8.53E-227,0
4.35E-227,1,4.26E-227,4.26E-227,0
2.18E-227,1,2.13E-227,2.13E-227,0
1.09E-227,1,1.07E-227,1.07E-227,0
5.44E-228,1,5.33E-228,5.33E-228,0
2.72E-228,1,2.67E-228,2.67E-228,0
1.36E-228,1,1.33E-228,1.33E-228,0
6.80E-229,1,6.66E-229,6.66E-229,0
3.40E-229,1,3.33E-229,3.33E-229,0
1.70E-229,1,1.67E-229,1.67E-229,0
8.50E-230,1,8.33E-230,8.33E-230,0
4.25E-230,1,4.16E-230,4.16E-230,0
2.12E-230,1,2.08E-230,2.08E-230,0
1.06E-230,1,1.04E-230,1.04E-230,0
5.31E-231,1,5.21E-231,5.21E-231,0
2.66E-231,1,2.60E-231,2.60E-231,0
1.33E-231,1,1.30E-231,1.30E-231,0
6.64E-232,1,6.51E-232,6.51E-232,0
3.32E-232,1,3.25E-232,3.25E-232,0
1.66E-232,1,1.63E-232,1.63E-232,0
8.30E-233,1,8.13E-233,8.13E-233,0
4.15E-233,1,4.07E-233,4.07E-233,0
2.07E-233,1,2.03E-233,2.03E-233,0
1.04E-233,1,1.02E-233,1.02E-233,0
5.19E-234,1,5.08E-234,5.08E-234,0
2.59E-234,1,2.54E-234,2.54E-234,0
1.30E-234,1,1.27E-234,1.27E-234,0
6.48E-235,1,6.35E-235,6.35E-235,0
3.24E-235,1,3.18E-235,3.18E-235,0
1.62E-235,1,1.59E-235,1.59E-235,0
8.10E-236,1,7.94E-236,7.94E-236,0
4.05E-236,1,3.97E-236,3.97E-236,0
2.03E-236,1,1.99E-236,1.99E-236,0
1.01E-236,1,9.93E-237,9.93E-237,0
5.06E-237,1,4.96E-237,4.96E-237,0
2.53E-237,1,2.48E-237,2.48E-237,0
1.27E-237,1,1.24E-237,1.24E-237,0
6.33E-238,1,6.21E-238,6.21E-238,0
3.17E-238,1,3.10E-238,3.10E-238,0
1.58E-238,1,1.55E-238,1.55E-238,0
7.91E-239,1,7.76E-239,7.76E-239,0
3.96E-239,1,3.88E-239,3.88E-239,0
1.98E-239,1,1.94E-239,1.94E-239,0
9.89E-240,1,9.70E-240,9.70E-240,0
4.95E-240,1,4.85E-240,4.85E-240,0
2.47E-240,1,2.42E-240,2.42E-240,0
1.24E-240,1,1.21E-240,1.21E-240,0
6.18E-241,1,6.06E-241,6.06E-241,0
3.09E-241,1,3.03E-241,3.03E-241,0
1.55E-241,1,1.51E-241,1.51E-241,0
7.73E-242,1,7.57E-242,7.57E-242,0
3.86E-242,1,3.79E-242,3.79E-242,0
1.93E-242,1,1.89E-242,1.89E-242,0
9.66E-243,1,9.47E-243,9.47E-243,0
4.83E-243,1,4.73E-243,4.73E-243,0
2.41E-243,1,2.37E-243,2.37E-243,0
1.21E-243,1,1.18E-243,1.18E-243,0
6.04E-244,1,5.92E-244,5.92E-244,0
3.02E-244,1,2.96E-244,2.96E-244,0
1.51E-244,1,1.48E-244,1.48E-244,0
7.55E-245,1,7.40E-245,7.40E-245,0
3.77E-245,1,3.70E-245,3.70E-245,0
1.89E-245,1,1.85E-245,1.85E-245,0
9.43E-246,1,9.25E-246,9.25E-246,0
4.72E-246,1,4.62E-246,4.62E-246,0
2.36E-246,1,2.31E-246,2.31E-246,0
1.18E-246,1,1.16E-246,1.16E-246,0
5.90E-247,1,5.78E-247,5.78E-247,0
2.95E-247,1,2.89E-247,2.89E-247,0
1.47E-247,1,1.44E-247,1.44E-247,0
7.37E-248,1,7.22E-248,7.22E-248,0
3.68E-248,1,3.61E-248,3.61E-248,0
1.84E-248,1,1.81E-248,1.81E-248,0
9.21E-249,1,9.03E-249,9.03E-249,0
4.61E-249,1,4.52E-249,4.52E-249,0
2.30E-249,1,2.26E-249,2.26E-249,0
1.15E-249,1,1.13E-249,1.13E-249,0
5.76E-250,1,5.64E-250,5.64E-250,0
2.88E-250,1,2.82E-250,2.82E-250,0
1.44E-250,1,1.41E-250,1.41E-250,0
7.20E-251,1,7.05E-251,7.05E-251,0
3.60E-251,1,3.53E-251,3.53E-251,0
1.80E-251,1,1.76E-251,1.76E-251,0
9.00E-252,1,8.82E-252,8.82E-252,0
4.50E-252,1,4.41E-252,4.41E-252,0
2.25E-252,1,2.20E-252,2.20E-252,0
1.12E-252,1,1.10E-252,1.10E-252,0
5.62E-253,1,5.51E-253,5.51E-253,0
2.81E-253,1,2.76E-253,2.76E-253,0
1.41E-253,1,1.38E-253,1.38E-253,0
7.03E-254,1,6.89E-254,6.89E-254,0
3.51E-254,1,3.44E-254,3.44E-254,0
1.76E-254,1,1.72E-254,1.72E-254,0
8.79E-255,1,8.61E-255,8.61E-255,0
4.39E-255,1,4.31E-255,4.31E-255,0
2.20E-255,1,2.15E-255,2.15E-255,0
1.10E-255,1,1.08E-255,1.08E-255,0
5.49E-256,1,5.38E-256,5.38E-256,0
2.75E-256,1,2.69E-256,2.69E-256,0
1.37E-256,1,1.35E-256,1.35E-256,0
6.86E-257,1,6.73E-257,6.73E-257,0
3.43E-257,1,3.36E-257,3.36E-257,0
1.72E-257,1,1.68E-257,1.68E-257,0
8.58E-258,1,8.41E-258,8.41E-258,0
4.29E-258,1,4.20E-258,4.20E-258,0
2.14E-258,1,2.10E-258,2.10E-258,0
1.07E-258,1,1.05E-258,1.05E-258,0
5.36E-259,1,5.26E-259,5.26E-259,0
2.68E-259,1,2.63E-259,2.63E-259,0
1.34E-259,1,1.31E-259,1.31E-259,0
6.70E-260,1,6.57E-260,6.57E-260,0
3.35E-260,1,3.29E-260,3.29E-260,0
1.68E-260,1,1.64E-260,1.64E-260,0
8.38E-261,1,8.21E-261,8.21E-261,0
4.19E-261,1,4.11E-261,4.11E-261,0
2.09E-261,1,2.05E-261,2.05E-261,0
1.05E-261,1,1.03E-261,1.03E-261,0
5.24E-262,1,5.13E-262,5.13E-262,0
2.62E-262,1,2.57E-262,2.57E-262,0
1.31E-262,1,1.28E-262,1.28E-262,0
6.55E-263,1,6.42E-263,6.42E-263,0
3.27E-263,1,3.21E-263,3.21E-263,0
1.64E-263,1,1.60E-263,1.60E-263,0
8.18E-264,1,8.02E-264,8.02E-264,0
4.09E-264,1,4.01E-264,4.01E-264,0
2.05E-264,1,2.01E-264,2.01E-264,0
1.02E-264,1,1.00E-264,1.00E-264,0
5.11E-265,1,5.01E-265,5.01E-265,0
2.56E-265,1,2.51E-265,2.51E-265,0
1.28E-265,1,1.25E-265,1.25E-265,0
6.39E-266,1,6.27E-266,6.27E-266,0
3.20E-266,1,3.13E-266,3.13E-266,0
1.60E-266,1,1.57E-266,1.57E-266,0
7.99E-267,1,7.83E-267,7.83E-267,0
4.00E-267,1,3.92E-267,3.92E-267,0
2.00E-267,1,1.96E-267,1.96E-267,0
9.99E-268,1,9.79E-268,9.79E-268,0
4.99E-268,1,4.90E-268,4.90E-268,0
2.50E-268,1,2.45E-268,2.45E-268,0
1.25E-268,1,1.22E-268,1.22E-268,0
6.24E-269,1,6.12E-269,6.12E-269,0
3.12E-269,1,3.06E-269,3.06E-269,0
1.56E-269,1,1.53E-269,1.53E-269,0
7.80E-270,1,7.65E-270,7.65E-270,0
3.90E-270,1,3.82E-270,3.82E-270,0
1.95E-270,1,1.91E-270,1.91E-270,0
9.75E-271,1,9.56E-271,9.56E-271,0
4.88E-271,1,4.78E-271,4.78E-271,0
2.44E-271,1,2.39E-271,2.39E-271,0
1.22E-271,1,1.20E-271,1.20E-271,0
6.10E-272,1,5.98E-272,5.98E-272,0
3.05E-272,1,2.99E-272,2.99E-272,0
1.52E-272,1,1.49E-272,1.49E-272,0
7.62E-273,1,7.47E-273,7.47E-273,0
3.81E-273,1,3.73E-273,3.73E-273,0
1.91E-273,1,1.87E-273,1.87E-273,0
9.53E-274,1,9.34E-274,9.34E-274,0
4.76E-274,1,4.67E-274,4.67E-274,0
2.38E-274,1,2.33E-274,2.33E-274,0
1.19E-274,1,1.17E-274,1.17E-274,0
5.95E-275,1,5.84E-275,5.84E-275,0
2.98E-275,1,2.92E-275,2.92E-275,0
1.49E-275,1,1.46E-275,1.46E-275,0
7.44E-276,1,7.29E-276,7.29E-276,0
3.72E-276,1,3.65E-276,3.65E-276,0
1.86E-276,1,1.82E-276,1.82E-276,0
9.30E-277,1,9.12E-277,9.12E-277,0
4.65E-277,1,4.56E-277,4.56E-277,0
2.33E-277,1,2.28E-277,2.28E-277,0
1.16E-277,1,1.14E-277,1.14E-277,0
5.81E-278,1,5.70E-278,5.70E-278,0
2.91E-278,1,2.85E-278,2.85E-278,0
1.45E-278,1,1.42E-278,1.42E-278,0
7.27E-279,1,7.12E-279,7.12E-279,0
3.63E-279,1,3.56E-279,3.56E-279,0
1.82E-279,1,1.78E-279,1.78E-279,0
9.08E-280,1,8.90E-280,8.90E-280,0
4.54E-280,1,4.45E-280,4.45E-280,0
2.27E-280,1,2.23E-280,2.23E-280,0
1.14E-280,1,1.11E-280,1.11E-280,0
5.68E-281,1,5.57E-281,5.57E-281,0
2.84E-281,1,2.78E-281,2.78E-281,0
1.42E-281,1,1.39E-281,1.39E-281,0
7.10E-282,1,6.96E-282,6.96E-282,0
3.55E-282,1,3.48E-282,3.48E-282,0
1.77E-282,1,1.74E-282,1.74E-282,0
8.87E-283,1,8.70E-283,8.70E-283,0
4.44E-283,1,4.35E-283,4.35E-283,0
2.22E-283,1,2.17E-283,2.17E-283,0
1.11E-283,1,1.09E-283,1.09E-283,0
5.54E-284,1,5.43E-284,5.43E-284,0
2.77E-284,1,2.72E-284,2.72E-284,0
1.39E-284,1,1.36E-284,1.36E-284,0
6.93E-285,1,6.79E-285,6.79E-285,0
3.47E-285,1,3.40E-285,3.40E-285,0
1.73E-285,1,1.70E-285,1.70E-285,0
8.66E-286,1,8.49E-286,8.49E-286,0
4.33E-286,1,4.25E-286,4.25E-286,0
2.17E-286,1,2.12E-286,2.12E-286,0
1.08E-286,1,1.06E-286,1.06E-286,0
5.41E-287,1,5.31E-287,5.31E-287,0
2.71E-287,1,2.65E-287,2.65E-287,0
1.35E-287,1,1.33E-287,1.33E-287,0
6.77E-288,1,6.63E-288,6.63E-288,0
3.38E-288,1,3.32E-288,3.32E-288,0
1.69E-288,1,1.66E-288,1.66E-288,0
8.46E-289,1,8.29E-289,8.29E-289,0
4.23E-289,1,4.15E-289,4.15E-289,0
2.12E-289,1,2.07E-289,2.07E-289,0
1.06E-289,1,1.04E-289,1.04E-289,0
5.29E-290,1,5.18E-290,5.18E-290,0
2.64E-290,1,2.59E-290,2.59E-290,0
1.32E-290,1,1.30E-290,1.30E-290,0
6.61E-291,1,6.48E-291,6.48E-291,0
3.30E-291,1,3.24E-291,3.24E-291,0
1.65E-291,1,1.62E-291,1.62E-291,0
8.26E-292,1,8.10E-292,8.10E-292,0
4.13E-292,1,4.05E-292,4.05E-292,0
2.07E-292,1,2.02E-292,2.02E-292,0
1.03E-292,1,1.01E-292,1.01E-292,0
5.16E-293,1,5.06E-293,5.06E-293,0
2.58E-293,1,2.53E-293,2.53E-293,0
1.29E-293,1,1.27E-293,1.27E-293,0
6.45E-294,1,6.33E-294,6.33E-294,0
3.23E-294,1,3.16E-294,3.16E-294,0
1.61E-294,1,1.58E-294,1.58E-294,0
8.07E-295,1,7.91E-295,7.91E-295,0
4.03E-295,1,3.95E-295,3.95E-295,0
2.02E-295,1,1.98E-295,1.98E-295,0
1.01E-295,1,9.89E-296,9.89E-296,0
5.04E-296,1,4.94E-296,4.94E-296,0
2.52E-296,1,2.47E-296,2.47E-296,0
1.26E-296,1,1.24E-296,1.24E-296,0
6.30E-297,1,6.18E-297,6.18E-297,0
3.15E-297,1,3.09E-297,3.09E-297,0
1.58E-297,1,1.54E-297,1.54E-297,0
7.88E-298,1,7.72E-298,7.72E-298,0
3.94E-298,1,3.86E-298,3.86E-298,0
1.97E-298,1,1.93E-298,1.93E-298,0
9.85E-299,1,9.65E-299,9.65E-299,0
4.92E-299,1,4.83E-299,4.83E-299,0
2.46E-299,1,2.41E-299,2.41E-299,0
1.23E-299,1,1.21E-299,1.21E-299,0
6.16E-300,1,6.03E-300,6.03E-300,0
3.08E-300,1,3.02E-300,3.02E-300,0
1.54E-300,1,1.51E-300,1.51E-300,0
7.69E-301,1,7.54E-301,7.54E-301,0
3.85E-301,1,3.77E-301,3.77E-301,0
1.92E-301,1,1.89E-301,1.89E-301,0
9.62E-302,1,9.43E-302,9.43E-302,0
4.81E-302,1,4.71E-302,4.71E-302,0
2.40E-302,1,2.36E-302,2.36E-302,0
1.20E-302,1,1.18E-302,1.18E-302,0
6.01E-303,1,5.89E-303,5.89E-303,0
3.01E-303,1,2.95E-303,2.95E-303,0
1.50E-303,1,1.47E-303,1.47E-303,0
7.51E-304,1,7.37E-304,7.37E-304,0
3.76E-304,1,3.68E-304,3.68E-304,0
1.88E-304,1,1.84E-304,1.84E-304,0
9.39E-305,1,9.21E-305,9.21E-305,0
4.70E-305,1,4.60E-305,4.60E-305,0
2.35E-305,1,2.30E-305,2.30E-305,0
1.17E-305,1,1.15E-305,1.15E-305,0
5.87E-306,1,5.75E-306,5.75E-306,0
2.94E-306,1,2.88E-306,2.88E-306,0
1.47E-306,1,1.44E-306,1.44E-306,0
7.34E-307,1,7.19E-307,7.19E-307,0
3.67E-307,1,3.60E-307,3.60E-307,0
1.83E-307,1,1.80E-307,1.80E-307,0
9.17E-308,1,8.99E-308,8.99E-308,0
4.59E-308,1,4.50E-308,4.50E-308,0
2.29E-308,1,2.25E-308,2.25E-308,0
0.00E+00,1,0.00E+00,0.00E+00,0
0.00E+00,1,0.00E+00,0.00E+00,0
0.00E+00,1,0.00E+00,0.00E+00,0
0.00E+00,1,0.00E+00,0.00E+00,0
7.16618271781e-310,1,7.02425871205e-310,7.02428104027e-310,0
3.58309136689e-310,1,3.51212936076e-310,3.51214053126e-310,0
1.79154568744e-310,1,1.75606468275e-310,1.75607027119e-310,0
8.95772845715e-311,1,8.78032342559e-311,8.78035138375e-311,0
4.47886423856e-311,1,4.39016171872e-311,4.39017570577e-311,0
2.23943212427e-311,1,2.19508086232e-311,2.19508785984e-311,0
1.11971606463e-311,1,1.09754043264e-311,1.09754393339e-311,0
5.59858033562e-312,1,5.4877021706e-312,5.48771968435e-312,0
2.79929017405e-312,1,2.743851089e-312,2.74385985086e-312,0
1.39964509015e-312,1,1.37192554635e-312,1.37192992977e-312,0
6.99822546634e-313,1,6.85962774101e-313,6.85964967061e-313,0
3.49911274098e-313,1,3.42981387513e-313,3.42982484615e-313,0
1.74955637437e-313,1,1.71490693986e-313,1.71491242848e-313,0
8.7477818911e-314,1,8.57453471066e-314,8.57456216935e-314,0
4.37389095543e-314,1,4.28726736101e-314,4.28728109851e-314,0
2.18694548241e-314,1,2.14363368347e-314,2.14364055592e-314,0
1.09347274343e-314,1,1.07181684322e-314,1.07182028142e-314,0
5.46736372702e-315,1,5.35908422103e-315,5.3591014244e-315,0
2.73368186845e-315,1,2.67954211546e-315,2.67955072208e-315,0
1.36684093423e-315,1,1.33977105773e-315,1.33977536598e-315,0
6.83420469583e-316,1,6.69885531334e-316,6.6988768546e-316,0
3.41710237262e-316,1,3.34942768137e-316,3.34943845201e-316,0
1.70855118631e-316,1,1.67471386539e-316,1.67471925071e-316,0
8.54275617858e-317,1,8.37356932695e-317,8.37359650056e-317,0
4.27137833632e-317,1,4.18678491051e-317,4.18679825028e-317,0
2.13568916816e-317,1,2.09339270229e-317,2.09339912514e-317,0
1.06784483111e-317,1,1.04669635114e-317,1.0466998096e-317,0
5.33922415557e-318,1,5.23348422605e-318,5.23349904802e-318,0
2.66961454811e-318,1,2.61674458335e-318,2.61674952401e-318,0
1.33480727406e-318,1,1.308374762e-318,1.308374762e-318,0
6.67403637028e-319,1,6.54187381002e-319,6.54187381002e-319,0
3.33701818514e-319,1,3.27096160829e-319,3.27096160829e-319,0
1.66850909257e-319,1,1.63550550743e-319,1.63550550743e-319,0
8.34279249568e-320,1,8.17777456996e-320,8.17777456996e-320,0
4.17139624784e-320,1,4.08888728498e-320,4.08888728498e-320,0
2.08594515674e-320,1,2.04444364249e-320,2.04444364249e-320,0
1.04297257837e-320,1,1.02222182125e-320,1.02222182125e-320,0
5.21733322008e-321,1,5.11357943446e-321,5.11357943446e-321,0
2.60866661004e-321,1,2.55926004546e-321,2.55926004546e-321,0
1.30433330502e-321,1,1.27963002273e-321,1.27963002273e-321,0
6.5216665251e-322,1,6.42285339594e-322,6.42285339594e-322,0
3.26083326255e-322,1,3.21142669797e-322,3.21142669797e-322,0
1.63041663128e-322,1,1.63041663128e-322,1.63041663128e-322,0
8.3991159793e-323,1,8.3991159793e-323,8.3991159793e-323,0
4.44659081257e-323,1,4.44659081257e-323,4.44659081257e-323,0
2.47032822921e-323,1,2.47032822921e-323,2.47032822921e-323,0
1.48219693752e-323,1,1.48219693752e-323,1.48219693752e-323,0
9.88131291682e-324,1,9.88131291682e-324,9.88131291682e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
4.94065645841e-324,1,4.94065645841e-324,4.94065645841e-324,0
